,title,abstract,doi,label,label-snorkel-1,label-snorkel-2,label-snorkel-3,probability-snorkel-1,probability-snorkel-2,probability-snorkel-3,model-index-snorkel-1,model-index-snorkel-2,model-index-snorkel-3
10,hot bees empty broodnest cells heating within,summary honeybee colonies maintain brood nest temperatures 33 36 c investigated thermoregulation level individual worker behaviour transfer heat workers bees contribute regulation temperature producing sitting motionless caps cells additional newly observed heating strategy enter empty sealed remain periods 45 min individually marked surface maintained thorax t th 32 2 1 0 38 5 mean d n 20 alternating warming cooling one several long duration visits area time entered cell entry 34 42 40 83 higher 9 same bee high values resulted preceding activity comb warm ups just prior 6 inside 7 resting without performing visible work resembles cap appear inactive repeated warmings coolings occur fall below optimum staying still minutes previously bees9 find distinguished body continuous rapid respiratory movements abdomens contrast abdominal pumping discontinuous interrupted pauses simulated controlled conditions causes strong superficial 3 30 times more efficient touch raises adjacent flow detectable three away heated,10.1242/JEB.00680,"['protect_from_harm', 'sense_send_or_process_information', 'chemically_modify_or_change_energy_state']",protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
11,bat wing sensors support flight control,bats mammals capable powered flight perform impressive aerial maneuvers tight turns hovering perching upside down bat wing contains five digits specialized membrane covered stiff microscopically small domed hairs provide unique empirical evidence tactile receptors involved sensorimotor control providing aerodynamic feedback found neurons primary somatosensory cortex respond directional sensitivity stimulation low speed airflow mostly preferred reversed occurs conditions separates vortices form finding suggests act array sensors monitor indicate stall depilation different functional regions altered behavior obstacle avoidance tasks reducing maneuverability indicated decreased turning angles,10.1073/PNAS.1018740108,['sense_send_or_process_information'],protect_from_chemicals,protect_from_radiation,attach_temporarily,0.19545480455872574,0.18701027515625043,0.16666666666666669,0,0,0
12,locomotor performance energetic cost sidewinding snake crotalus cerastes,summary measured performance burst speed endurance energetic cost sidewinding locomotion viperid snake crotalus cerastes linear scaling regressions relating log mass slopes 0 29 1 01 respectively maximal observed individual svl 41 9cm snout vent length was3 7kmh l adult snakes able match tread 5 km h times ranging 33 more 180 min ranged 9 52 rates oxygen consumption linearly over range aerobically sustainable speeds 28 50kmh resulting net transport nct 408mlo 2g eight mean hog c involves periodic movements frequency increases forward 50 n 8 specific per cycle movement julo2g significantly less similar coluber constrictor performing terrestrial lateral undulation concertina predicted limbed lizards o 2max 405 ml o2g half 60 73 differ laterally undulating,10.1242/JEB.163.1.1,['move'],protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
13,bill sweeping spoonbill platalea leucordia evidence hydrodynamic function,spoonbills aves platalea spp ciconiiformes characteristically feed wading shallow water rhythmically sweeping submerged partially opened bills arc bill contrasts direct grasp strike stab employed species storks ciconiidae herons ardeidae similar prey crustaceans fish feature shape both upper lower mandibles dorso ventrally flattened mandible convex cross section tucked almost flat surface wide throughout broadens distal end hypothesis presented broad lateral shed vortex off tip hydrodynamic suction bottom disturbs moves achieve hydrofoil predicts experimental show 1 feeding kept close 2 inverse relationship immersion depth speed 3 over lifted column first case avian,10.1006/ANBE.1994.1088,"['process_resources', 'move']",protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
14,locomotion gymnarchus niloticus experiment kinematics,addition forward undulatory swimming gymnarchus niloticus swim via undulations dorsal fin body axis remains straight furthermore swims backward similar way indicates undulation simultaneously provide bidirectional propulsive maneuvering forces help tail high resolution charge coupled device ccd imaging camera system record kinematics steady g experimental data paper discusses cruising speed wave cycle frequency amplitude lateral displacement force generated mainly kinematic parameters wavelength statistically significant correlations yaw head minimal maximal more 1 length whole 5 another important feature backwards mechanism resembles increase comparatively profiles significantly different fast first bent c shape rapidly unwound travelling fashion rarely maneuvers without bending,10.1007/BF03399488,['move'],protect_from_chemicals,protect_from_radiation,attach_temporarily,0.19545480455872571,0.18701027515625043,0.16666666666666669,0,0,0
15,thermoregulation kangaroos mesic arid habitats influence temperature routes heat loss eastern grey kangaroos macropus giganteus red kangaroos macropus rufus,examined thermoregulation red kangaroos macropus rufus deserts eastern grey giganteus mesic forests woodlands desert complex evaporative heat loss mechanisms relative importance unclear little abilities detailed thermoregulatory responses air temperatures ta 5 45 c showed differences occur fundamentally similar both species show basic marsupial characteristics relatively low basal metabolism body temperature tb thermoneutral zone documentclass aastex usepackage amsbsy amsfonts amssymb bm mathrsfs pifont stmaryrd textcomp portland xspace amsmath amsxtra ot2 ot1 fontenc newcommand cyr renewcommand rmdefault wncyr renew,10.1086/316751,['protect_from_harm'],protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
16,functional anatomy valves ambulacral system sea urchins echinodermata echinoida,water vascular system sea urchins examined special reference valves positioned radial vessel ampullae tube feet lips valve protrude ampulla functions mainly check allows unidirectional flow fluid towards foot compartment acts semi autonomous hydraulic lumina lined myoepithelia except interconnecting channels pierce ambulacral plate contraction increasing pressure protrudes closed retraction backflow independent condition folds hydrocoel epithelium pore slit lies midline perradial faces covered squamous lateral ampullar specialized parts myoepithelium turgescent cells form incompressible cushions take place support myocytes run parallel processes base channel podial retractor muscle lead hypothesis multiple control 1 mutual activity indirectly controlled nerves release transmitter substances diffuse connective tissue layers 2 conduction causes simultaneous muscles 3 directly make contact extreme conditions occurs,10.1007/BF01632907,"['move', 'chemically_modify_or_change_energy_state']",protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
17,underwater components humpback whale bubble net feeding behaviour,summary humpback whales megaptera novaeangliae employ unique complex foraging behaviour bubble netting involves expelling air underwater form vertical cylinder ring bubbles around prey digital suction cup tags dtags concurrently measure pitch roll heading depth sound 96 khz sampling rate provide first depiction behaviours engage net feeding body mechanics swim paths analysed custom visualization software animates track whale quantifies tag sensor values production identified aurally spectrographic audio records two classes upward spiral 6 animals 118 events double loop 3 182 create nets specifically show actual path g number revolutions turning interval process expelled pattern expulsion relative baleanopterids humpbacks manoeuvrability probably aided hydrodynamicly enhanced approximately 20 m limit physics dispersal behaviourally adapted,10.1163/000579511X570893,"['process_resources', 'move']",no_match,cooperate_within_between_species,attach_temporarily,0.5709602871227787,0.1791938525420492,0.16666666666666669,0,0,0
18,remora fish suction pad attachment enhanced spinule friction,remora fishes capable adhering wide variety natural artificial marine substrates dorsal suction pad serial parallel pectinated lamellae homologous fin elements small tooth projections mineralized tissue lamella spinules thought increase resistance slippage thereby enhance friction maintain attachment moving host work geometry topology determined micro computed tomography confocal microscope data respectively combined model estimate spinule contribution shear validated artificially created previous pull off experiments found plays essential role enhancement especially short spatial wavelengths surface tip correlated lamellar position furthermore comparisons primarily responsible rough topologies shark skin,10.1242/JEB.123893,['attach'],protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
19,motion relative neighboring surfaces alter flow arrays hairs,animals different phyla structures bearing arrays hairs perform variety important functions olfaction gas exchange suspension feeding locomotion performance depends motion water air around organisms move hair appendages respect bodies substratum assessed effects relative walls fluid flow neighboring fields dynamically scaled physical models moving calculated unbounded methods organism change appendage differ reynolds number diameter re 10 2 below changing speed alter proportion moves rather array whereas wall increases contrast 1 changes big effect makes little difference,10.1242/JEB.193.1.233,"['move', 'physically_assemble/disassemble']",protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
20,basics underlying mechanisms mucoadhesion,mucoadhesion two surfaces one mucous membrane adhere interest pharmaceutical sciences order enhance localised drug delivery deliver difficult molecules proteins oligonucleotides systemic circulation mucoadhesive materials hydrophilic macromolecules containing numerous hydrogen bond forming groups carbomers chitosans examples mechanism takes place said stages contact wetting stage followed consolidation establishment adhesive interactions relative importance depend individual application example adsorption key if dosage form cannot applied directly mucosa important formulation exposed significant dislodging stresses joint failure inevitably occur overhydration epithelia mucus turnover optimal properties now developed potential applications technology,10.1016/J.ADDR.2005.07.001,['attach'],protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
21,grip detachment locusts inverted sandpaper substrates,locusts locusta migratoria manilensis characterized strong flying grasping ability research mechanism behaviour sloping substrates plays important role elucidating mechanics hexapod locomotion data maximum angles slope grasp stably critical detachment high speed video recordings 215 fps forces collected two sensors situations left legs standing one right sensor plate illustrate slopes varying levels roughness morphologies bodies tarsi observed surface diameters claw tips measured microscope account insects substrate showed part pads contact inverted mean particle diameter range 15 3 40 5 m interaction may stability play key keeping attachment reliable model developed explain significant effects relative size increase lateral force 2 09 4 05 times greater normal increasing angle indicates extremely lays groundwork probable design development biomimetic robotics,10.1088/1748-3182/6/4/046005,"['attach', 'move']",protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
22,new insights huddling dynamics emperor penguins,social thermoregulation cooperative strategy animals actively aggregate benefit warmth conspecifics response low ambient temperatures emperor penguins aptenodytes forsteri behaviour ensure survival reproduction antarctic winter penguin colony consists dynamic mosaic compact zones so called huddles included looser network individuals maximize energy savings birds adjust huddling according environmental conditions examined dynamics aggregations photo video records relation climatic factors temperature wind solar radiation main contributing huddle formation individual movements showed originating loose continually joined sometimes small number induced movement propagated entire causing breakup 2 min releasing integrated different parts appeared exchange likely explanation join whereas seeking dissipate heat break apart regular growth decay operates pulses gain conserve lose originally account reducing expenditure concept appears cover highly phenomenon fulfils genuine regulatory function,10.1016/J.ANBEHAV.2015.09.019,"['maintain_ecological_community', 'protect_from_harm', 'move']",protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
23,bill sweeping spoonbills platalea evidence effective suction force tip,analysed hypothesis weihs katzir 1994 feeding spoonbills broad bills sweeping water shed vortex hydrodynamic suction bottom catching prey immediately next sweep besides providing extra benefits basic assumptions appear erroneous 1 spoonbill mainly feed small benthic invertebrates nekton fish shrimps 2 inner surface upper mandible concave convex 3 keep bill tip close independent depth outcomes tests supporting hold suggested dubious reject claim hydrofoil paper tried give explanation behaviour bird help formulae fundamental mistake wrong concerning food anatomical details kept captivity suggesting proof rightness lack proper connection situation wild aves ciconiiformes threskiornithidae genus platalea large wading birds characterised extremely flattened widened distal parts six species similar shape differing size colour legs bare distribution matheu hoyo 1992 tactilely walking shallow,10.1111/J.0908-8857.2008.04299.X,"['process_resources', 'move']",protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
24,three dimensional flow lift characteristics hovering ruby throated hummingbird,three dimensional computational fluid dynamics simulation performed ruby throated hummingbird archilochus colubris hovering flight realistic wing kinematics adopted numerical model reconstructing motion high speed imaging data bird lift history flow pattern around full stroke cycles captured significant asymmetry observed production cycle downstroke generates 2 5 times vertical force upstroke confirms estimate measurement circulation previous experimental similar power imbalance two half strokes shows addition angle attack velocity surface area drag wake interaction contribute significantly though beneficial enhancement isolated benefit buried opposing effects g presence downwash leading edge vortex stable may shed finally body small,10.1098/RSIF.2014.0541,['move'],protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
25,hydrodynamic function shark skin two biomimetic applications,summary long suspected denticles shark skin reduce hydrodynamic drag locomotion number man materials purport surface roughness swimming studies date tested claims reduction dynamic controlled conditions speed hydrodynamics quantitatively controls lacking ornamentation surfaces different orientations flapping foil robotic device allows accurate determination self propelled sps both rigid flexible membrane foils two biomimetic models measure locomotor performance studied real silicone riblet material evenly spaced ridges speedo swimsuit fabric attached flat plate found consistent increase 7 2 whereas membranes plates showed mean 12 3 same removing deformation crucial reducing effect digital particle image velocimetry dpiv flow field surrounding moving shows promote enhanced leading edge suction might contributed observed enhance thrust,10.1242/JEB.063040,['move'],protect_from_chemicals,protect_from_radiation,attach_temporarily,0.19545480455872571,0.18701027515625043,0.16666666666666669,0,0,0
26,karman gait novel body kinematics rainbow trout swimming vortex street,fishes commonly experience unsteady flows hydrodynamic perturbations lifetime provide evidence rainbow trout oncorhynchus mykiss voluntarily alter body kinematics interacting vortices environment self generated measured axial swimming response changes wake characteristics karman street behind different diameter cylinders 2 5 cm two flow speeds 4 l 1 total length free stream cylinder bow adopt distinctive previously undescribed pattern movement order hold station term gait amplitudes curvatures larger equivalent velocity absence tail beat frequency lower might expected reduced matches vortex shedding addition choosing slower offered drafting altering synchronize shed tuning mechanism may involve propulsive locomotion behavior large relative fish longer wavelength prescribed indicating certain regions oriented consistent manner oncoming capture energy maintain downstream interestingly front display wave subjected treatments implying energetically favorable region,10.1242/JEB.00209,['move'],protect_from_chemicals,protect_from_radiation,attach_temporarily,0.19545480455872571,0.18701027515625043,0.16666666666666669,0,0,0
27,hydromechanics biology,exemplify relations biology hydrodynamics reynolds number range effects viscosity inertia swimming flying organisms comparing water beetles penguins shown technical drag coefficient adequate means describe flow adaptation animals systems especially astonishingly low furthermore question why comparatively thick bodies dolphins show rather distributed boundary layer damping secretion special high molecular slimes fishes help keep characteristics laminar example one easily understood thrust mechanism inducing pair rowing legs morphologically hydrodynamically analysed fish locomotion principle lift components generation moving tail fin detail coming back influence if finally small bristle bearing wings insects make,10.1007/BF01047102,"['change_size_or_color', 'move', 'process_resources']",protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
28,screening microalgal cultures search microbial exopolysaccharides potential adhesives,nearly 800 cultures commonwealth scientific industrial research organisation csiro collection living microalgae cclm screened exopolysaccharide eps production examining viscosity conditioned media supernatants first established dose response relationships reference polysaccharides dissolved microalgal growth 40 viscous confirmed culture correlated total sugar content medium highest 6 55 cp equivalent 1 16 g l xanthan gum axenic isolate cyanobacterium microcystis aeruginosa f flos aquae two types bacteria designated csiro501 gram positive csiro505 negative subcultured 20 dry wt exopolymer preparation contained substantially more counterparts cul,10.1080/00218460902782071,"['attach', 'protect_from_harm']",protect_from_fire,protect_from_temperature,actively_move_solids,0.94225177906675,0.034159469572727696,0.027238154334758572,0,0,0
29,crawling beneath free surface water snail locomotion,land snails move via adhesive locomotion muscular contraction expansion foot transmit waves shear stress thin layer mucus onto solid substrate free surface cannot support viable propulsion mechanism water travel inverted beneath nevertheless motion freshwater snail sorbeoconcha physidae reminiscent terrestrial counterparts generated undulation separated lubrication model describe flow limit small amplitude interfacial deformations assuming shape traveling sine wave newtonian evolution equation interface resulting propulsive force calculated found nonzero moderate values c,10.1063/1.2960720,['move'],protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
30,dragonfly flight,summer ithaca new york good time watch dragonflies at glance see dragonfly prominent head elongated body two pairs slender wings extending side as takes wings appear blur in air dragonfly dances unpredictable steps hovering briefly quickly moving new location just think might stay long enough viewfinder camera poof it gone in contrast airplane noisy powerful straightforward way going business propelled engines lifted wings wastes time going one place another,10.1063/1.3001877,"['move', 'maintain_structural_integrity']",protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
31,microstructured barbs north american porcupine quill enable easy tissue penetration difficult removal,north american porcupines specialized hairs quills feature microscopic backward facing deployable barbs self defense herein show natural quill geometry enables easy penetration high tissue adhesion specifically contribute unexpectedly dramatically reduce force penetrate reduced achieved topography appears create stress concentrations regions cross sectional diameter grows rapidly facilitating cutting located first geometrical transition zone exhibit substantial impact minimizing tip independently greatest cooperation 0 2 mm 4 critical enhance dual functions reproduced replica molded synthetic polyurethane serve basis development bio inspired devices adhesives needles trocars vascular tunnelers important prevent collateral damage,10.1073/PNAS.1216441109,"['maintain_structural_integrity', 'move']",protect_from_fire,protect_from_radiation,regulate_reproduction_growth,0.94225177906675,0.18701027515625043,0.1627526229436861,0,0,0
32,honey bee nest thermoregulation diversity promotes stability,honey bee colony characterized high genetic diversity workers generated levels multiple mating queen few clear benefits show brood nest temperatures genetically diverse colonies sired several males tend more stable uniform ones one male reason stability arises determined temperature response thresholds modulates hive ventilating behavior individual preventing excessive level responses fluctuations,10.1126/SCIENCE.1096340,['protect_from_harm'],protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
33,glycosylated hydroxytryptophan mussel adhesive protein perna viridis,3 4 dihydroxyphenyl l alanine dopa containing proteins mussel byssus play critical role wet adhesion inspired versatile synthetic strategies adhesives coatings apparently adhesive beholden chemistry cdna deduced sequence pvfp 1 highly aromatic redox active byssal coating protein green perna viridis suggests may replaced post translational modification tryptophan n terminal rich domain contains 42 decapeptide repeats consensus sequences atpkpw1taw2k apppaw1taw2k small collagen 18 gly x y tandem mass spectrometry isolated tryptic decapeptides detected both c2 hexosylated w1 hydroxytryptophan w2 latter uv absorbance spectrum consistent 7 represents intriguing theme bioinspired opportunistic,10.1074/JBC.M109.022517,['attach'],protect_from_fire,detox_purify,cooperate_within_between_species,0.94225177906675,0.16666666666666669,0.16666666666666669,0,0,0
34,passive propulsion vortex wakes,dead fish propelled upstream flexible body resonates oncoming vortices formed wake bluff cylinder despite outside suction region passive propulsion mode extracts sufficient energy develop thrust overcome own drag similar turbulent roughly same distance behind passively mounted high aspect ratio foil shown propel itself employing flow extraction mechanism case mechanical extracted time prove experimentally proper conditions follow even catch another without expending observation significant development low harvesting devices energetics dwelling flowing water swimming forming obstacles,10.1017/S0022112005007925,['move'],protect_from_chemicals,protect_from_radiation,attach_temporarily,0.19545480455872574,0.18701027515625043,0.16666666666666669,0,0,0
35,structural basis water permeation proton exclusion aquaporins,aquaporins aqps represent ubiquitous class integral membrane proteins play critical roles cellular osmoregulations microbes plants mammals primarily function water conducting channels whereas members sub termed aquaglyceroporins permeable small neutral solutes glycerol facilitate transmembrane permeation preclude conduction protons consequently openings aqp allow rapid diffusion down osmotic gradient without dissipating electrochemical potentials molecular structures portray unique features define two central functions effective strict proton exclusion review describes date discusses mechanisms underlying permeability regulation,10.1080/09687680701446965,['process_resources'],protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
36,contribution alternative pathway respiration thermogenesis flowers sacred lotus,vivo measurements oxygen isotope discrimination techniques fluxes alternative cytochrome respiratory pathways thermogenic plant tissue floral receptacle sacred lotus nelumbo nucifera both measured thermoregulating flowers undergoing varying degrees thermogenesis response ambient temperature significant increases pathway flux found receptacles temperatures 16 c 20 above lesser amounts heating hottest 75 total contrast change significantly data support hypothesis responsible unlikely uncoupling proteins contribute comparisons actual capacity determined inhibitors suggested operating close maximum tissues nonheating inhibitor overestimated confirms isotopic necessary accurate determination two,10.1104/PP.105.075523,"['sense_send_or_process_information', 'chemically_modify_or_change_energy_state']",actively_move_gases,no_match,attach_temporarily,0.3851220022804106,0.21044531692093693,0.21044531692093693,0,0,0
37,catapulting tentacles sticky carnivorous plant,trapping mechanisms carnivorous plants termed active especially fascinated scientists charles darwin early works trap movements involved fast snap suction prey two spectacular examples actively catch animals mainly arthropods substantial nutrient supply show drosera glanduligera sundew southern australia features sophisticated catapult mechanism walking edge trigger touch sensitive tentacle swiftly catapults onto adjacent sticky glue tentacles insects slowly drawn concave leaf first detailed documentation flypaper traps action highlights unique surprisingly complex mechanical adaptation carnivory,10.1371/JOURNAL.PONE.0045735,['process_resources'],protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
38,mechanics slithering locomotion,experimental theoretical investigate slithering snakes flat surfaces previous studies rested assumption slither pushing laterally against rocks branches develop model locomotion observing snake motion kinematics experimentally measuring friction coefficients snakeskin predictions body speed show good agreement observations demonstrating propulsion ground possibly general relies critically frictional anisotropy scales highlighted importance weight distribution lateral undulation previously difficult visualize hence assumed uniform ability redistribute clearly appendages airborne limbed broader generality shown role improving limbless,10.1073/PNAS.0812533106,['move'],protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
39,sucker footed bats hold roost head,individuals bat species hang head down toenails rough surfaces madagascar endemic sucker footed myzopoda aurita clings smooth leaves specialized pads wrists ankles investigated adhesive performance 28 found attachment brass affected presence absence seal around pad surface interface furthermore acrylic wrist more nine fold weaker lifted perpendicular pulled parallel unimportance difference strength directions characteristic wet adhesion suction despite name appears adhere observed pushed anteriorly unpeeled easily deformation likely permits rapid detachment crawling cause passive if bats roosted ecomorphological explanation roosting behaviour unique link morphology ecology enigmatic malagasy 2009 linnean society london biological journal 2010 99 233 240 additional keywords ecomorphology posture thyroptera,10.1111/J.1095-8312.2009.01362.X,['attach'],protect_from_temperature,no_match,attach_temporarily,0.16666666666666669,0.16666666666666669,0.16666666666666669,0,0,0
